0,8.9,23.5,26
0.001,8.7,23.5,25.9
0.002,8.2,23.5,25.9
0.003,8,23.4,25.8
0.004,7.5,23.4,25.8
0.005,6.9,23.4,25.7
0.006,6.5,23.3,25.7
0.007,5.9,23.3,25.6
0.008,5.6,23.3,25.5
0.009,5.2,23.2,25.5
0.01,4.8,23.2,25.4
0.011,4.2,23.2,25.4
0.012,3.8,23.2,25.3
0.013,3.2,23.1,25.3
0.014,2.7,23.1,25.2
0.015,2.2,23,25.2
0.016,1.8,23,25.2
0.017,1.4,23,25.1
0.018,0.7,22.9,25.1
0.019,0.1,22.9,25
0.02,-0.4,22.9,25
0.021,-0.9,22.9,25
0.022,-1.3,22.8,24.9
0.023,-1.7,22.8,24.9
0.024,-2.1,22.8,24.9
0.025,-2.8,22.8,24.9
0.026,-3.3,22.7,24.8
0.027,-3.8,22.7,24.8
0.028,-4.4,22.7,24.8
0.029,-4.7,22.7,24.8
0.03,-5,22.7,24.8
0.031,-5.3,22.6,24.7
0.032,-5.8,22.6,24.7
0.033,-5.1,22.6,24.7
0.034,-6.7,22.6,24.7
0.035,-7.1,22.5,24.7
0.036,-7.5,22.5,24.6
0.037,-7.6,22.5,24.6
0.038,-7.8,22.5,24.6
0.039,-8.3,22.4,24.6
0.04,-8.6,22.4,24.5
0.041,-8.8,22.4,24.5
0.042,-9,22.4,24.5
0.043,-9.2,22.3,24.4
0.044,-9.1,22.3,24.4
0.045,-9.3,22.3,24.4
0.046,-9.6,22.3,24.4
0.047,-9.9,22.3,24.3
0.048,-9.8,22.2,24.3
0.049,-7.2,22.2,24.3
0.05,-9.9,22.2,24.3
0.051,-9.7,22.2,24.3
0.052,-10,22.2,24.3
0.053,-10,22.1,24.3
0.054,-10,22.1,24.3
0.055,-10.1,22.1,24.3
0.056,-10,22.1,24.3
0.057,-9.9,22.1,24.3
0.058,3.6,22,24.3
0.059,-9.6,22,24.3
0.06,-9.7,22,24.3
0.061,-9.7,22,24.3
0.062,-9.5,22,24.3
0.063,-9.4,22,24.3
0.064,-9.2,22,24.3
0.065,-9,22,24.3
0.066,-8.9,22,24.3
0.067,-8.7,22,24.3
0.068,-8.7,22,24.3
0.069,-8.5,22,24.3
0.07,-8.1,22,24.3
0.071,-7.9,21.9,24.4
0.072,-7.5,21.9,24.4
0.073,-7.4,21.9,24.4
0.074,-7.3,21.9,24.4
0.075,-7,21.9,24.4
