0,3.2,32.1,36.8
0.001,3.4,32.1,36.9
0.002,3.7,32.1,36.9
0.003,3.9,32,37
0.004,3.9,32,37
0.005,4,32,37
0.006,4,32,37.1
0.007,6.1,32,37.1
0.008,4.2,32,37.2
0.009,4.4,31.9,37.2
0.01,4.4,31.9,37.2
0.011,4.4,31.9,37.2
0.012,4.3,31.8,37.3
0.013,4.2,31.8,37.3
0.014,4.2,31.8,37.3
0.015,4.1,31.7,37.3
0.016,4.4,31.7,37.4
0.017,4.3,31.7,37.4
0.018,4.3,31.6,37.4
0.019,4,31.6,37.4
0.02,3.8,31.6,37.4
0.021,3.7,31.6,37.4
0.022,3.6,31.5,37.4
0.023,3.5,31.5,37.4
0.024,3.3,31.5,37.4
0.025,3.2,31.4,37.3
0.026,2.7,31.4,37.3
0.027,2.5,31.4,37.3
0.028,2.4,31.3,37.3
0.029,2.3,31.3,37.2
0.03,2,31.2,37.2
0.031,1.8,31.2,37.1
0.032,1.6,31.1,37.1
0.033,1.2,31.1,37.1
0.034,0.8,31,37
0.035,0.7,31,36.9
0.036,0.5,30.9,36.9
0.037,0.3,30.8,36.8
0.038,-0,30.8,36.7
0.039,-0.3,30.7,36.7
0.04,-0.5,30.7,36.6
0.041,-0.7,30.6,36.5
0.042,-1,30.5,36.4
0.043,-0.9,30.5,36.3
0.044,-1.3,30.4,36.3
0.045,-1.4,30.3,36.2
0.046,-1.8,30.3,36.1
0.047,-2,30.2,36
0.048,1.2,30.1,35.9
0.049,-2.4,30.1,35.7
0.05,-2.6,30,35.6
0.051,-2.6,29.9,35.5
0.052,-3,29.9,35.4
0.053,-3.3,29.8,35.3
0.054,-3.5,29.8,35.2
0.055,-3.7,29.7,35
0.056,-3.6,29.7,34.9
0.057,-3.6,29.6,34.8
0.058,-3.7,29.5,34.7
0.059,-4,29.5,34.6
0.06,-3.8,29.4,34.5
0.061,-3.7,29.4,34.4
0.062,-4,29.3,34.3
0.063,-3.7,29.3,34.2
0.064,-3.2,29.2,34.1
0.065,-3.2,29.1,34
0.066,-3,29.1,33.9
0.067,-2.9,29,33.8
0.068,-2.7,29,33.7
0.069,-2,28.9,33.6
0.07,-1.2,28.8,33.5
0.071,-0.7,28.8,33.3
0.072,0.2,28.7,33.2
0.073,0.8,28.7,33.1
0.074,1.8,28.6,33
0.075,2.8,28.6,32.8
0.076,3.9,28.5,32.7
0.077,5.2,28.5,32.6
0.078,6.7,28.5,32.5
0.079,8.2,28.4,32.3
0.08,11,28.4,32.2
0.081,11.2,28.4,32.1
0.082,12.8,28.3,32
0.083,14.9,28.3,31.9
0.084,17.2,28.3,31.8
0.085,19.5,28.2,31.7
0.086,21.6,28.2,31.6
0.087,24,28.2,31.5
0.088,26.5,28.2,31.4
0.089,29.4,28.2,31.3
0.09,32,28.2,31.2
0.091,40.6,28.2,31.1
0.092,38.2,28.2,31
0.093,41.2,28.3,30.9
0.094,44.5,28.3,30.8
0.095,47.9,28.3,30.7
0.096,51.4,28.3,30.6
0.097,55.1,28.4,30.5
0.098,59.4,28.4,30.4
0.099,63.2,28.4,30.3
0.1,70.6,28.4,30.2
0.101,71.5,28.5,30.1
0.102,75.9,28.5,30
0.103,80.3,28.5,29.9
0.104,84.9,28.6,29.8
0.105,91.2,28.6,29.7
0.106,94.2,28.7,29.5
0.107,99,28.7,29.4
0.108,103.8,28.8,29.3
0.109,108.7,28.9,29.2
0.11,114.1,29,29.2
0.111,119.5,29.1,29.1
0.112,123.6,29.2,29.1
0.113,130.4,29.3,29
0.114,135.8,29.4,29
0.115,141.4,29.5,29
0.116,147.3,29.6,29
0.117,153.2,29.8,29
0.118,159.3,29.9,29
0.119,165.3,30,29
0.12,171.3,30.2,29
0.121,177.6,30.3,29
0.122,183.5,30.4,29
0.123,189.4,30.6,29
0.124,195.7,30.7,29.1
0.125,202.1,30.9,29.1
0.126,208.1,31,29.1
0.127,214.5,31.2,29.1
0.128,220.8,31.4,29.1
0.129,226.9,31.5,29.2
0.13,232.5,31.7,29.2
0.131,239.4,31.9,29.3
0.132,245.6,32.1,29.3
0.133,251.4,32.3,29.4
0.134,257,32.5,29.5
0.135,262.3,32.6,29.6
0.136,267.6,32.8,29.7
0.137,273.2,33,29.8
0.138,278.7,33.2,29.8
0.139,284.6,33.4,29.9
0.14,290.1,33.6,30
0.141,295.7,33.8,30
0.142,301.1,34,30.1
0.143,306.6,34.2,30.2
0.144,311.9,34.4,30.2
0.145,317.2,34.6,30.3
0.146,325.9,34.8,30.4
0.147,327.1,35.1,30.5
0.148,331.8,35.3,30.6
0.149,336.2,35.5,30.7
0.15,341.4,35.8,30.9
0.151,346,36,31
0.152,350.8,36.3,31.2
0.153,355.8,36.5,31.4
0.154,360.5,36.8,31.6
0.155,364.7,37.1,31.8
0.156,369.3,37.4,32
0.157,373.6,37.6,32.2
0.158,378,37.9,32.5
0.159,382.3,38.3,32.7
0.16,385.9,38.6,32.9
0.161,388.9,38.9,33.2
0.162,392,39.2,33.4
0.163,395.3,39.5,33.7
0.164,398.5,39.9,33.9
0.165,401.8,40.2,34.2
0.166,405.1,40.5,34.5
0.167,408.4,40.8,34.7
0.168,412,41.1,35
0.169,415.9,41.4,35.3
0.17,420.2,41.7,35.5
0.171,424.9,42,35.8
0.172,429.4,42.3,36.1
0.173,434,42.6,36.3
0.174,438.1,42.9,36.6
0.175,442.7,43.3,36.9
0.176,447.5,43.6,37.1
0.177,452.3,43.9,37.4
0.178,457.2,44.3,37.7
0.179,462.4,44.7,38.1
0.18,467.4,45.1,38.4
